station_id,stationame,month_beginning,avg_weekday_rides,avg_saturday_rides,avg_sunday-holiday_rides,monthtotal
40120,35th/Archer,3/1/2001,2172.3,772.4,384.5,53191
41060,Ashland-Orange,3/1/2001,1318.6,578.6,303.5,33117
41130,Halsted-Orange,3/1/2001,2509.9,771.6,403.3,60689
40730,Washington/Wells,3/1/2001,6490.5,643.4,238,146960
40040,Quincy/Wells,3/1/2001,7157.1,845,453.5,163495
40160,LaSalle/Van Buren,3/1/2001,3276.6,250,132.3,73864
40850,Library,3/1/2001,2260.5,693.2,273.5,54290
40680,Adams/Wabash,3/1/2001,7770.8,3131,1368.5,192086
40640,Madison/Wabash,3/1/2001,3988.7,1556,448.8,97326
40200,Randolph/Wabash,3/1/2001,6168,2582.4,1231.5,153533
40260,State/Lake,3/1/2001,8215.4,4160.8,2593.8,211918
40380,Clark/Lake,3/1/2001,16524.5,3166.8,1926.3,387078
40900,Howard,4/1/2001,6300.8,4056.8,2642.4,161756
41190,Jarvis,4/1/2001,1493.4,1024.5,755.2,39235
40100,Morse,4/1/2001,4378.5,3135.3,2228.2,115631
41300,Loyola,4/1/2001,4878.9,3350,2280.6,127259
40760,Granville,4/1/2001,3328.6,2408.8,1705,88061
40880,Thorndale,4/1/2001,2921.9,1853,1376.4,75654
41380,Bryn Mawr,4/1/2001,4487.2,2949,2071.8,116387
40340,Berwyn,4/1/2001,3343.7,2223,1560.4,86911
41200,Argyle,4/1/2001,2765.8,1910.3,1385.2,72648
40770,Lawrence,4/1/2001,2679.3,2281.3,1407.6,72429
40540,Wilson,4/1/2001,5084.1,3333.5,2170.2,130951
40080,Sheridan,4/1/2001,4506,2749,1852.6,114886
41420,Addison-North Main,4/1/2001,6175.2,4868.8,2799.4,163152
41320,Belmont-North Main,4/1/2001,9549,7687,4948.2,256018
41220,Fullerton,4/1/2001,10578,5824.5,3625.4,263564
40650,North/Clybourn,4/1/2001,3623.1,2775,1943.6,96903
40630,Clark/Division,4/1/2001,6821.2,5165.5,3687.2,182344
41450,Chicago/State,4/1/2001,12884.7,9671.8,6279.4,340662
40330,Grand/State,4/1/2001,9013,6251.8,4191.2,235235
41660,Lake/State,4/1/2001,13607.5,6153.8,4007,330407
40500,Washington/State,4/1/2001,7174.5,2799.8,1465.6,169191
41090,Monroe/State,4/1/2001,7580.1,2756.5,1501.2,177714
40560,Jackson/State,4/1/2001,12123.5,4111.3,2358,282829
41490,Harrison,4/1/2001,2541.3,1354.5,964.2,63607
41400,Roosevelt,4/1/2001,6032.9,3710.3,2733.4,155198
41000,Cermak-Chinatown,4/1/2001,2633.6,2764.5,1849.8,75613
40190,Sox-35th-Dan Ryan,4/1/2001,4139.2,3708.5,2594.8,114731
41230,47th-Dan Ryan,4/1/2001,2306.6,1687.3,1265.8,61517
41170,Garfield-Dan Ryan,4/1/2001,4628.1,3286.5,2127.6,120974
40910,63rd-Dan Ryan,4/1/2001,3584.6,2555,1973,95361
40990,69th,4/1/2001,6769.4,4751.8,3137.4,176851
40240,79th,4/1/2001,7190.1,4789.5,3400.2,187151
41430,87th,4/1/2001,5260.9,3305.8,2237.2,134888
40450,95th/Dan Ryan,4/1/2001,14106.8,7716.5,5349.4,353856
41050,Linden,4/1/2001,1134.3,610.8,307.4,27801
41250,Central-Evanston,4/1/2001,958.2,439,265.8,23207
40400,Noyes,4/1/2001,597.9,474.3,193.8,15421
40520,Foster,4/1/2001,719.4,449.5,248.4,18148
40050,Davis,4/1/2001,3578.6,2727.5,1480.6,93463
40690,Dempster,4/1/2001,680.2,474,316.8,17764
40270,Main,4/1/2001,1183,716.3,378.2,29599
40840,South Boulevard,4/1/2001,829.7,410.3,228,20205
40140,Dempster-Skokie,4/1/2001,2593.6,0,0,54466
40890,O'Hare Airport,4/1/2001,8501.8,6317.3,7021.2,238913
40820,Rosemont,4/1/2001,5315,2204,1399.8,127430
40230,Cumberland,4/1/2001,4855.1,1869.5,1206.8,115470
40750,Harlem-O'Hare,4/1/2001,2684.8,1076.3,652.6,63949
41280,Jefferson Park,4/1/2001,6595.1,2862,2043.4,160163
41330,Montrose-O'Hare,4/1/2001,1963.4,791.8,561.2,47205
40550,Irving Park-O'Hare,4/1/2001,3650.8,1663,1143.4,89035
41240,Addison-O'Hare,4/1/2001,2512.7,927.8,620,59578
40060,Belmont-O'Hare,4/1/2001,4558.4,2272,1651.8,113073
41020,Logan Square,4/1/2001,4589.4,2283,1520.8,113113
40570,California/Milwaukee,4/1/2001,2937,1439,883.8,71851
40670,Western/Milwaukee,4/1/2001,2827,1198.3,795.2,68135
40590,Damen/Milwaukee,4/1/2001,4262.8,1988,1336.2,104151
40320,Division/Milwaukee,4/1/2001,4363.2,2067.3,1394,106867
41410,Chicago/Milwaukee,4/1/2001,2234.3,744.8,461.8,52209
40490,Grand/Milwaukee,4/1/2001,1189.8,531.3,313.4,28678
40370,Washington/Dearborn,4/1/2001,9005.4,2517.8,1339.2,205880
40790,Monroe/Dearborn,4/1/2001,5959.9,1133.8,696.8,133176
40070,Jackson/Dearborn,4/1/2001,7622.3,2142.3,1266.4,174969
41340,LaSalle,4/1/2001,2203.7,388.8,237.4,49020
40430,Clinton-Forest Park,4/1/2001,2296,786,663.2,54676
40350,UIC-Halsted,4/1/2001,4154.9,1066,658.8,94811
40470,Racine,4/1/2001,1962.5,869,499.2,47185
40810,Medical Center,4/1/2001,1889.1,1026.3,692.2,47237
40220,Western-Forest Park,4/1/2001,983.5,729.5,484.8,25996
40250,Kedzie-Homan-Forest Park,4/1/2001,1448.1,966.3,677.4,37662
40920,Pulaski-Forest Park,4/1/2001,1216.2,911.8,645.2,32413
40970,Cicero-Forest Park,4/1/2001,1031.2,793.3,520.4,27430
40010,Austin-Forest Park,4/1/2001,1552,750.8,452.8,37860
40180,Oak Park-Forest Park,4/1/2001,1441.3,475,260.2,33468
40980,Harlem-Forest Park,4/1/2001,837.6,473,300.6,20985
40390,Forest Park,4/1/2001,3560,1311,840.6,84207
41030,Polk,4/1/2001,2388.7,6.3,0.4,50189
40830,18th,4/1/2001,1013.4,4,0,21297
40210,Damen-Cermak,4/1/2001,708.6,0,0,14881
40740,Western-Cermak,4/1/2001,570.5,1.8,0,11987
40440,California-Cermak,4/1/2001,802.3,1.8,0,16855
41040,Kedzie-Cermak,4/1/2001,420.9,1.3,0,8843
40780,Central Park,4/1/2001,451.4,2.5,0,9490
40150,Pulaski-Cermak,4/1/2001,445.9,2,0,9372
40600,Kostner,4/1/2001,304.7,1.8,0,6406
40420,Cicero-Cermak,4/1/2001,910.2,3.5,0,19128
40580,54th/Cermak,4/1/2001,1612.8,3,0,33881
40020,Harlem-Lake,4/1/2001,3359.3,1769.8,999,82620
41350,Oak Park-Lake,4/1/2001,1442.6,616.3,401.8,34768
40610,Ridgeland,4/1/2001,1313.9,410.3,230.8,30387
41260,Austin-Lake,4/1/2001,1788,881,542.4,43784
40280,Central-Lake,4/1/2001,2339,1383.5,875.6,59032
40700,Laramie,4/1/2001,1242.5,674.3,417.6,30877
40480,Cicero-Lake,4/1/2001,1316,751.3,486,33072
40030,Pulaski-Lake,4/1/2001,1508.5,969.8,636.2,38738
41070,Kedzie-Lake,4/1/2001,1260.1,681.5,463.4,31506
41360,California-Lake,4/1/2001,853.2,427,297.2,21111
40170,Ashland-Lake,4/1/2001,1503.5,623,388.2,36007
41160,Clinton-Lake,4/1/2001,1827.5,453,305,41714
41120,35-Bronzeville-IIT,4/1/2001,1824.4,1132.8,671.6,46201
40300,Indiana,4/1/2001,622.2,351.5,239.4,15670
41270,43rd,4/1/2001,815.8,465.8,290.8,20449
41080,47th-South Elevated,4/1/2001,1188.5,829.8,471,30632
40130,51st,4/1/2001,1161.5,715.5,463.6,29571
40510,Garfield-South Elevated,4/1/2001,736.1,529.8,316.2,19159
41140,King Drive,4/1/2001,678.3,404.8,244.2,17084
40720,East 63rd-Cottage Grove,4/1/2001,1393.9,731.5,514.4,34770
40940,Halsted/63rd,4/1/2001,757,506.3,318.8,19517
40290,Ashland/63rd,4/1/2001,1733,933.8,699.8,43628
41290,Kimball,4/1/2001,4094.1,2385,1279.2,101912
41180,Kedzie-Brown,4/1/2001,1552.4,1026.3,617.8,39794
40870,Francisco,4/1/2001,1112,482.3,275.8,26659
41010,Rockwell,4/1/2001,1291.1,572,317.2,30988
41480,Western-Brown,4/1/2001,3335.6,1768.5,965,81946
40090,Damen-Brown,4/1/2001,2053.2,1046.8,582.8,50218
41500,Montrose-Brown,4/1/2001,2005,976,535.4,48685
41460,Irving Park-Brown,4/1/2001,2288,948,489.2,54285
41440,Addison-Brown,4/1/2001,1789.1,641.3,304.6,41660
41310,Paulina,4/1/2001,2063.4,931.5,566.8,49891
40360,Southport,4/1/2001,2628,1074.5,549,62230
41210,Wellington,4/1/2001,2459.6,768.8,380.4,56629
40530,Diversey,4/1/2001,4294.2,1924,947.8,102613
40660,Armitage,4/1/2001,3283.5,1173.3,522,76256
40800,Sedgwick,4/1/2001,2206.5,1003.8,527.6,52990
40710,Chicago/Franklin,4/1/2001,4056.6,1535.3,632.4,94492
40460,Merchandise Mart,4/1/2001,5925.6,987.8,295.4,129865
40930,Midway Airport,4/1/2001,7948.2,2793,2470.6,190437
40960,Pulaski-Orange,4/1/2001,5038.2,1390.3,768.4,115205
41150,Kedzie-Midway,4/1/2001,2987.7,1234.8,667.4,71017
40310,Western-Orange,4/1/2001,3246.4,1131.8,592.8,75666
40120,35th/Archer,4/1/2001,2159.4,792.3,437.6,50705
41060,Ashland-Orange,4/1/2001,1292.9,595.3,346.2,31262
41130,Halsted-Orange,4/1/2001,2449.3,760.8,399.8,56477
40730,Washington/Wells,4/1/2001,7029.8,686,318.4,151961
40040,Quincy/Wells,4/1/2001,7907.8,1048.3,631.6,173414
40160,LaSalle/Van Buren,4/1/2001,3401.9,291,144,73323
40850,Library,4/1/2001,2468,794.3,391.6,56962
40680,Adams/Wabash,4/1/2001,7503.3,2702.3,1383.2,175294
40640,Madison/Wabash,4/1/2001,4010.1,1429.3,474.4,92301
40200,Randolph/Wabash,4/1/2001,6140.9,2376,1193.6,144430
40260,State/Lake,4/1/2001,8120.9,4128.3,2638.8,200245
40380,Clark/Lake,4/1/2001,16077.4,2916.8,1912.6,358856
40900,Howard,5/1/2001,6513.8,4186.3,2997.6,175037
41190,Jarvis,5/1/2001,1537,1062,779.6,41961
40100,Morse,5/1/2001,4495.2,3070.5,2267.2,122513
41300,Loyola,5/1/2001,4755,3280.3,2277.2,129118
40760,Granville,5/1/2001,3324.1,2258.3,1667.4,90501
40880,Thorndale,5/1/2001,3067.7,1871.8,1368.8,81821
41380,Bryn Mawr,5/1/2001,4566.8,2814.3,2191.8,122686
40340,Berwyn,5/1/2001,3388.9,2177.3,1690.4,91716
41200,Argyle,5/1/2001,2786.4,1914.8,1496.6,76442
40770,Lawrence,5/1/2001,2805.5,1834.5,1404.2,76079
40540,Wilson,5/1/2001,5203.1,3345.5,2192.4,138813
40080,Sheridan,5/1/2001,4593.8,2724.8,2015.6,122041
41420,Addison-North Main,5/1/2001,7705.1,7929.5,5914.6,230804
41320,Belmont-North Main,5/1/2001,9799,7565.3,5544.2,273560
41220,Fullerton,5/1/2001,10736.7,5979,4038.4,280315
40650,North/Clybourn,5/1/2001,3767.3,2838.3,2061.6,104541
40630,Clark/Division,5/1/2001,6967.1,5182.3,3916.2,193586
41450,Chicago/State,5/1/2001,13040,9559.8,6833.6,359287
40330,Grand/State,5/1/2001,9317,6582.5,4957,256090
41660,Lake/State,5/1/2001,13790.5,6444.3,4405,351194
40500,Washington/State,5/1/2001,7494.3,2924.8,1809,185618
41090,Monroe/State,5/1/2001,7506.6,3001,1852.6,186413
40560,Jackson/State,5/1/2001,11700.2,4148.8,2497.4,286486
41490,Harrison,5/1/2001,2827.6,1453.8,1032,73183
41400,Roosevelt,5/1/2001,6299.9,4017.5,2817.2,168753
41000,Cermak-Chinatown,5/1/2001,2760.5,2686,2052.4,81738
40190,Sox-35th-Dan Ryan,5/1/2001,3838.5,2585,2143.2,105504
41230,47th-Dan Ryan,5/1/2001,2381.3,1656.8,1217,65100
41170,Garfield-Dan Ryan,5/1/2001,4841.7,3187,2238.4,130457
40910,63rd-Dan Ryan,5/1/2001,3733.3,2436,1942.8,101590
40990,69th,5/1/2001,7104.8,4611.3,3217.2,190836
40240,79th,5/1/2001,7565.1,4631,3354.2,201728
41430,87th,5/1/2001,5555.1,3353.3,2224.8,146750
40450,95th/Dan Ryan,5/1/2001,14591.5,7482.8,5357.8,377733
41050,Linden,5/1/2001,1272.6,877.8,642,34719
41250,Central-Evanston,5/1/2001,991.4,466.3,312.4,25238
40400,Noyes,5/1/2001,628.7,389.8,294.4,16862
40520,Foster,5/1/2001,733.9,412.8,294,19266
40050,Davis,5/1/2001,3698.2,2607.5,1606.4,99823
40690,Dempster,5/1/2001,725.6,516.3,349.2,19774
40270,Main,5/1/2001,1226.3,769.3,446.2,32287
40840,South Boulevard,5/1/2001,864.2,453,257,22110
40140,Dempster-Skokie,5/1/2001,2689.1,0,0,59161
40890,O'Hare Airport,5/1/2001,8947.9,7017.3,7754.6,263696
40820,Rosemont,5/1/2001,5476.7,2439.5,1558.6,138039
40230,Cumberland,5/1/2001,4921.4,2222.3,1435.6,124337
40750,Harlem-O'Hare,5/1/2001,2772.2,1130.5,735.2,69186
41280,Jefferson Park,5/1/2001,6824.5,3020.5,2103.8,172739
41330,Montrose-O'Hare,5/1/2001,2014.9,789,580.2,50384
40550,Irving Park-O'Hare,5/1/2001,3803,1791.3,1268.4,97174
41240,Addison-O'Hare,5/1/2001,2744,1128.3,785,68807
40060,Belmont-O'Hare,5/1/2001,4645.2,2407.5,1706.6,120358
41020,Logan Square,5/1/2001,4550.2,2061.5,1514.6,115923
40570,California/Milwaukee,5/1/2001,2978.1,1453.5,919,75927
40670,Western/Milwaukee,5/1/2001,2980.2,1335,905.2,75430
40590,Damen/Milwaukee,5/1/2001,4360,2012.8,1405.8,111001
40320,Division/Milwaukee,5/1/2001,4484.5,2049,1399.2,113851
41410,Chicago/Milwaukee,5/1/2001,2259.5,787.5,502.8,55372
40490,Grand/Milwaukee,5/1/2001,1205.6,551.3,361,30534
40370,Washington/Dearborn,5/1/2001,9290.5,2549.8,1535,222264
40790,Monroe/Dearborn,5/1/2001,5911.4,1186.3,722.8,138409
40070,Jackson/Dearborn,5/1/2001,7545.1,2311.3,1337.4,181925
41340,LaSalle,5/1/2001,2249,386.5,237.4,52212
40430,Clinton-Forest Park,5/1/2001,2331.6,806.5,716.2,58102
40350,UIC-Halsted,5/1/2001,2542.5,918,524.8,62230
40470,Racine,5/1/2001,2300.5,871.5,525.4,56725
40810,Medical Center,5/1/2001,1975.5,1045.8,756.8,51428
40220,Western-Forest Park,5/1/2001,1111.5,747.3,526.8,30075
40250,Kedzie-Homan-Forest Park,5/1/2001,1576.5,1042,713.8,42420
40920,Pulaski-Forest Park,5/1/2001,1294.4,864.8,671.8,35295
40970,Cicero-Forest Park,5/1/2001,1077.9,816.5,540,29680
40010,Austin-Forest Park,5/1/2001,1631.2,751,500,41390
40180,Oak Park-Forest Park,5/1/2001,1492.2,487.3,305,36303
40980,Harlem-Forest Park,5/1/2001,855.1,466.8,323,22295
40390,Forest Park,5/1/2001,3635,1368,884.4,89865
41030,Polk,5/1/2001,2384.7,5,0,52483
40830,18th,5/1/2001,1029.7,5.5,0,22675
40210,Damen-Cermak,5/1/2001,726.3,0.3,0,15979
40740,Western-Cermak,5/1/2001,604,2.5,0,13298
40440,California-Cermak,5/1/2001,776.9,1.3,0,17096
41040,Kedzie-Cermak,5/1/2001,452.4,0.8,0,9955
40780,Central Park,5/1/2001,492.8,1,0,10845
40150,Pulaski-Cermak,5/1/2001,492,2.5,0,10834
40600,Kostner,5/1/2001,314.5,0.3,0,6919
40420,Cicero-Cermak,5/1/2001,934.5,2.3,0,20567
40580,54th/Cermak,5/1/2001,1633.5,3.8,0.2,35953
40020,Harlem-Lake,5/1/2001,3421.5,1789.8,1038.2,87624
41350,Oak Park-Lake,5/1/2001,1465.2,647,446,37053
40610,Ridgeland,5/1/2001,1382.4,453.5,253,33491
41260,Austin-Lake,5/1/2001,1829.7,858.5,556.8,46472
40280,Central-Lake,5/1/2001,2411.4,1309.3,892.4,62749
40700,Laramie,5/1/2001,1288.5,682.5,431.6,33234
40480,Cicero-Lake,5/1/2001,1398.5,736.5,499.8,36212
40030,Pulaski-Lake,5/1/2001,1576,930,656.6,41675
41070,Kedzie-Lake,5/1/2001,1372.2,703,479.4,35398
41360,California-Lake,5/1/2001,890.1,409.8,315.8,22801
40170,Ashland-Lake,5/1/2001,1551.5,626.5,394,38610
41160,Clinton-Lake,5/1/2001,1786.1,456.3,291.4,42576
41120,35-Bronzeville-IIT,5/1/2001,1824.7,922.3,627.2,46969
40300,Indiana,5/1/2001,648.8,325,221.2,16680
41270,43rd,5/1/2001,850.8,471,297.8,22090
41080,47th-South Elevated,5/1/2001,1198,751,465.6,31688
40130,51st,5/1/2001,1217.4,722.5,421.8,31782
40510,Garfield-South Elevated,5/1/2001,761.3,508.8,340.4,20485
41140,King Drive,5/1/2001,700.5,418.5,252.8,18349
40720,East 63rd-Cottage Grove,5/1/2001,1424.4,719.5,526.8,36848
40940,Halsted/63rd,5/1/2001,780.5,487.5,303.2,20637
40290,Ashland/63rd,5/1/2001,1787.9,890.8,657.4,46183
41290,Kimball,5/1/2001,4176.7,2288.5,1400.2,108042
41180,Kedzie-Brown,5/1/2001,1635.3,1049,697,43657
40870,Francisco,5/1/2001,1126.6,501.3,293.4,28257
41010,Rockwell,5/1/2001,1341.1,574,347,33535
41480,Western-Brown,5/1/2001,3445.5,1868.5,1085.2,88702
40090,Damen-Brown,5/1/2001,2112,1045.8,626,53777
41500,Montrose-Brown,5/1/2001,2025.3,971.5,556.2,51224
41460,Irving Park-Brown,5/1/2001,2348.8,957.8,534.6,58178
41440,Addison-Brown,5/1/2001,1896.7,684.3,348.4,46207
41310,Paulina,5/1/2001,2053.5,978.3,603,52104
40360,Southport,5/1/2001,2637.5,1050.8,603.4,65245
41210,Wellington,5/1/2001,2462.9,706.3,408,59048
40530,Diversey,5/1/2001,4382.5,1854.3,1079.4,109228
40660,Armitage,5/1/2001,3532.6,1216.8,605.2,85611
40800,Sedgwick,5/1/2001,2302.8,983,631.4,57750
40710,Chicago/Franklin,5/1/2001,4031.4,1400.8,665.2,97620
40460,Merchandise Mart,5/1/2001,5983.4,1016.5,305.4,137228
40930,Midway Airport,5/1/2001,8247,3061,2764.4,207499
40960,Pulaski-Orange,5/1/2001,5522.9,1429.3,835.4,131398
41150,Kedzie-Midway,5/1/2001,3097.2,1194.8,731,76572
40310,Western-Orange,5/1/2001,3405,1117.8,647.2,82616
40120,35th/Archer,5/1/2001,2274,799.5,437,55412
41060,Ashland-Orange,5/1/2001,1358.3,595.8,350.6,34018
41130,Halsted-Orange,5/1/2001,2538.2,762,436.2,61069
40730,Washington/Wells,5/1/2001,7209.1,721.8,379.8,163387
40040,Quincy/Wells,5/1/2001,7979.1,1084.5,726.4,183511
40160,LaSalle/Van Buren,5/1/2001,3484.4,320,174.2,78807
40850,Library,5/1/2001,2476.2,765.5,380,59438
40680,Adams/Wabash,5/1/2001,7477.5,2657.3,1501.8,182644
40640,Madison/Wabash,5/1/2001,4110.6,1377,565.4,98769
40200,Randolph/Wabash,5/1/2001,6272.1,2606.5,1368,155252
40260,State/Lake,5/1/2001,8209.2,4051.3,2979.6,211706
40380,Clark/Lake,5/1/2001,16358.2,2928.3,2067.6,381932
40900,Howard,6/1/2001,6379.9,4427,3285.5,169255
41190,Jarvis,6/1/2001,1511.2,1148,903,41087
40100,Morse,6/1/2001,4372.4,3261.6,2504,118144
41300,Loyola,6/1/2001,4658.7,3358.4,2573.5,124919
40760,Granville,6/1/2001,3324.1,2417.6,1942.3,89664
40880,Thorndale,6/1/2001,2834.5,1971.2,1585.3,75721
41380,Bryn Mawr,6/1/2001,4472.3,3066.6,2483.5,119186
40340,Berwyn,6/1/2001,3359.7,2508.6,2040.8,91259
41200,Argyle,6/1/2001,2776.8,2035.2,1716,75353
40770,Lawrence,6/1/2001,2743.2,1996.6,1532.8,73722
40540,Wilson,6/1/2001,5022.8,3462.4,2619.5,133268
40080,Sheridan,6/1/2001,4720,3155.4,2522.8,124988
41420,Addison-North Main,6/1/2001,7600.8,6598.2,7497.3,222596
41320,Belmont-North Main,6/1/2001,10259.9,8565.2,8714.5,293142
41220,Fullerton,6/1/2001,10103.6,6500.4,4873.8,264172
40650,North/Clybourn,6/1/2001,3718.9,3029.6,2401.3,102849
40630,Clark/Division,6/1/2001,7191,5898,4732.5,199431
41450,Chicago/State,6/1/2001,13191.6,10492.2,7214,358340
40330,Grand/State,6/1/2001,10106.5,7561.8,5826.3,273350
41660,Lake/State,6/1/2001,14203.7,6797.2,5071,352548
40500,Washington/State,6/1/2001,7861,3425.8,2099.3,190607
41090,Monroe/State,6/1/2001,7733.9,3511.6,2023.8,188065
40560,Jackson/State,6/1/2001,11786.3,5970.8,3429.3,291083
41490,Harrison,6/1/2001,2082.5,1565.6,1132.5,56090
41400,Roosevelt,6/1/2001,6151,4762.2,3633,167515
41000,Cermak-Chinatown,6/1/2001,2813,2885.4,2170,82179
40190,Sox-35th-Dan Ryan,6/1/2001,4254.5,4217.6,3145,123012
41230,47th-Dan Ryan,6/1/2001,2262.7,1723,1281.3,61257
41170,Garfield-Dan Ryan,6/1/2001,4649,3304.6,2452.5,123962
40910,63rd-Dan Ryan,6/1/2001,3584.4,2570,2135.3,96663
40990,69th,6/1/2001,6961.2,4779.4,3445.5,183865
40240,79th,6/1/2001,7459.9,4993.4,3657.8,196256
41430,87th,6/1/2001,5487.3,3586,2403.3,142776
40450,95th/Dan Ryan,6/1/2001,14110.3,8100.8,5811,360064
41050,Linden,6/1/2001,1335.3,889.6,760.8,35532
41250,Central-Evanston,6/1/2001,1039.4,482.6,360.5,25683
40400,Noyes,6/1/2001,614.6,478,245.8,16280
40520,Foster,6/1/2001,708.1,442.2,306.8,18309
40050,Davis,6/1/2001,3746.4,2657.2,1740.5,98923
40690,Dempster,6/1/2001,733.3,509.4,426.3,19651
40270,Main,6/1/2001,1237.5,930.6,621.8,33127
40840,South Boulevard,6/1/2001,874,466.2,309.5,21922
40140,Dempster-Skokie,6/1/2001,2784.2,82.2,0,58879
40890,O'Hare Airport,6/1/2001,9563.4,7145.2,7992.5,268527
40820,Rosemont,6/1/2001,5651.5,2763,1763.3,139549
40230,Cumberland,6/1/2001,5182.2,2923.4,1895,131023
40750,Harlem-O'Hare,6/1/2001,2768.2,1259.8,805.3,67652
41280,Jefferson Park,6/1/2001,6836.1,3275.2,2343.3,169308
41330,Montrose-O'Hare,6/1/2001,2037.2,906.8,641.5,49881
40550,Irving Park-O'Hare,6/1/2001,3860.2,1982.8,1388.8,96534
41240,Addison-O'Hare,6/1/2001,2647.1,1195,868.8,65039
40060,Belmont-O'Hare,6/1/2001,4681.4,2604.6,1929.8,119051
41020,Logan Square,6/1/2001,4403,2606,1615.3,111955
40570,California/Milwaukee,6/1/2001,2948,1764.6,1052.5,74941
40670,Western/Milwaukee,6/1/2001,2992.2,1650.2,1040.5,75250
40590,Damen/Milwaukee,6/1/2001,4384.3,2385.8,1653.5,110613
40320,Division/Milwaukee,6/1/2001,4276.8,2240.6,1581.8,107342
41410,Chicago/Milwaukee,6/1/2001,2275.2,892,578,54551
40490,Grand/Milwaukee,6/1/2001,1243,600.4,407,30734
40370,Washington/Dearborn,6/1/2001,9599.7,3176,1851.3,224879
40790,Monroe/Dearborn,6/1/2001,5868.1,1636.2,858.5,134845
40070,Jackson/Dearborn,6/1/2001,7641.4,4000.2,1982.8,188401
41340,LaSalle,6/1/2001,2089.8,436.6,305,47289
40430,Clinton-Forest Park,6/1/2001,2441.7,889.8,758.8,58759
40350,UIC-Halsted,6/1/2001,2910,886.8,591.8,67910
40470,Racine,6/1/2001,1814,944.8,587,45166
40810,Medical Center,6/1/2001,1989.7,1104,754.3,50321
40220,Western-Forest Park,6/1/2001,1048.2,853.6,588.3,28633
40250,Kedzie-Homan-Forest Park,6/1/2001,1566.8,1094.6,794.3,41552
40920,Pulaski-Forest Park,6/1/2001,1288,1015.4,717,34992
40970,Cicero-Forest Park,6/1/2001,1057.6,878.6,590.3,28964
40010,Austin-Forest Park,6/1/2001,1657.1,877,561.5,41431
40180,Oak Park-Forest Park,6/1/2001,1511.5,612,383.8,36336
40980,Harlem-Forest Park,6/1/2001,855.2,496,355.5,21861
40390,Forest Park,6/1/2001,3695.3,1716.8,1068.5,90459
41030,Polk,6/1/2001,2438.8,35.4,0,51391
40830,18th,6/1/2001,1021.1,3.8,0,21462
40210,Damen-Cermak,6/1/2001,748.2,1,0,15718
40740,Western-Cermak,6/1/2001,603.8,5,0,12704
40440,California-Cermak,6/1/2001,814,3.2,0,17109
41040,Kedzie-Cermak,6/1/2001,419.1,3.4,0,8819
40780,Central Park,6/1/2001,467.5,3.6,0,9835
40150,Pulaski-Cermak,6/1/2001,497.3,2,0,10454
40600,Kostner,6/1/2001,323.7,1,0,6803
40420,Cicero-Cermak,6/1/2001,925.5,5.8,0,19464
40580,54th/Cermak,6/1/2001,1673.7,2.4,0,35159
40020,Harlem-Lake,6/1/2001,3582.7,2074,1246.5,90592
41350,Oak Park-Lake,6/1/2001,1514.1,734.2,555,37688
40610,Ridgeland,6/1/2001,1514.3,593.4,331,36092
41260,Austin-Lake,6/1/2001,1755.5,950.2,562.5,43867
40280,Central-Lake,6/1/2001,2236.8,1348.4,936.5,57461
40700,Laramie,6/1/2001,1233.7,749,486.5,31599
40480,Cicero-Lake,6/1/2001,1311.2,797.8,529,33641
40030,Pulaski-Lake,6/1/2001,1470.6,986.8,706.5,38642
41670,Conservatory,6/1/2001,0,67.6,0,338
41070,Kedzie-Lake,6/1/2001,1237.3,677.6,505.8,31395
41360,California-Lake,6/1/2001,837.7,462.4,328,21215
40170,Ashland-Lake,6/1/2001,1511.4,692,441.5,36965
41160,Clinton-Lake,6/1/2001,1820.2,563.8,404.3,42661
41120,35-Bronzeville-IIT,6/1/2001,1727.1,1096.2,703.5,44564
40300,Indiana,6/1/2001,646.3,374.4,257.3,16474
41270,43rd,6/1/2001,850.4,507.4,312,21643
41080,47th-South Elevated,6/1/2001,1228.6,817.4,521.3,31972
40130,51st,6/1/2001,1192.1,788.4,497.3,30965
40510,Garfield-South Elevated,6/1/2001,793,578.2,383.8,21080
41140,King Drive,6/1/2001,670.2,416.6,277.3,17267
40720,East 63rd-Cottage Grove,6/1/2001,1454.7,823.8,565.8,36930
40940,Halsted/63rd,6/1/2001,769.5,524.6,305,20002
40290,Ashland/63rd,6/1/2001,1779.6,996.8,704,45171
41290,Kimball,6/1/2001,4060.1,2489,1594,104084
41180,Kedzie-Brown,6/1/2001,1637.8,1138.4,792.5,43255
40870,Francisco,6/1/2001,1143.8,556.4,383,28333
41010,Rockwell,6/1/2001,1348,679.4,459.5,33543
41480,Western-Brown,6/1/2001,3440.6,2000,1334,87589
40090,Damen-Brown,6/1/2001,2090.6,1202.4,801,53118
41500,Montrose-Brown,6/1/2001,2079,1154.4,824,52727
41460,Irving Park-Brown,6/1/2001,2394.4,1260.4,799.5,59783
41440,Addison-Brown,6/1/2001,1847.7,887.2,492,45206
41310,Paulina,6/1/2001,2130.4,1207.8,795,53957
40360,Southport,6/1/2001,2774.6,1326.6,905.8,68522
41210,Wellington,6/1/2001,2541,984,660,60920
40530,Diversey,6/1/2001,4554.1,2273.4,1476.8,112911
40660,Armitage,6/1/2001,3244.8,1495,869.8,79094
40800,Sedgwick,6/1/2001,2404,1757.4,1194.8,64051
